Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,VmId,______,____________,Latitude,Longitude
台糖北港加油站,VmId: 99c0fa96-2d0a-41e2-8d45-3bac8afdfb91<br>地址: 雲林縣北港鎮華南路66號(近華南路/民權路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.569473<br>Longitude: 120.299535,,,,,"-1","0","-1",,,99c0fa96-2d0a-41e2-8d45-3bac8afdfb91,雲林縣北港鎮華南路66號(近華南路/民權路口),已啟用,"23.569473","120.299535"
特力屋台中北屯店站(多站),VmId: 99c6a86f-7c30-4179-82c2-f2b7e1680e5e<br>地址: 台中市北屯區北屯路407-1號(近北屯路/旅順路二段口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.173278<br>Longitude: 120.697907,,,,,"-1","0","-1",,,99c6a86f-7c30-4179-82c2-f2b7e1680e5e,台中市北屯區北屯路407-1號(近北屯路/旅順路二段口),已啟用,"24.173278","120.697907"
7-ELEVEN 鹿正店站,VmId: 99eee412-b67f-4c82-a060-8fe5a5acb0ff<br>地址: 彰化縣鹿港鎮中正路556號(近鹿港鎮運動場)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.061835<br>Longitude: 120.436642,,,,,"-1","0","-1",,,99eee412-b67f-4c82-a060-8fe5a5acb0ff,彰化縣鹿港鎮中正路556號(近鹿港鎮運動場),已啟用,"24.061835","120.436642"
台電潮州服務所站(多站),VmId: 99f31443-a8fa-489b-a539-4154a25c567f<br>地址: 屏東縣潮州鎮愛國路136號(近愛國路/朝昇東路)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.551737<br>Longitude: 120.548382,,,,,"-1","0","-1",,,99f31443-a8fa-489b-a539-4154a25c567f,屏東縣潮州鎮愛國路136號(近愛國路/朝昇東路),已啟用,"22.551737","120.548382"
新北市養工處永和民權路站(多站),VmId: 9a0249fe-570a-42a5-bcda-e63e33aec1fb<br>地址: 新北市永和區民權路40號對面(近秀朗樂活停車場)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.998780<br>Longitude: 121.520224,,,,,"-1","0","-1",,,9a0249fe-570a-42a5-bcda-e63e33aec1fb,新北市永和區民權路40號對面(近秀朗樂活停車場),已啟用,"24.998780","121.520224"
新北市中和國民運動中心站(多站),VmId: 9a10100b-3ead-475c-aee4-68d102401ed9<br>地址: 新北市中和區錦和路350-1、2號(近錦和運動公園)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.993356<br>Longitude: 121.487056,,,,,"-1","0","-1",,,9a10100b-3ead-475c-aee4-68d102401ed9,新北市中和區錦和路350-1、2號(近錦和運動公園),已啟用,"24.993356","121.487056"
中油汐止加油站,VmId: 9a12a190-60c6-4dd6-ba9f-fa25e25f029d<br>地址: 新北市汐止區大同路一段353號(近大同路一段 /樟樹二路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.060231<br>Longitude: 121.640027,,,,,"-1","0","-1",,,9a12a190-60c6-4dd6-ba9f-fa25e25f029d,新北市汐止區大同路一段353號(近大同路一段 /樟樹二路口),已啟用,"25.060231","121.640027"
中油龍崎加油站,VmId: 9a175c82-1c0c-4f4f-a451-4b98f9f487a1<br>地址: 台南市龍崎區崎頂里新市子102之1號(近台南市龍崎區公所)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.963473<br>Longitude: 120.364708,,,,,"-1","0","-1",,,9a175c82-1c0c-4f4f-a451-4b98f9f487a1,台南市龍崎區崎頂里新市子102之1號(近台南市龍崎區公所),已啟用,"22.963473","120.364708"
UNIQLO 永康永大路店站(多站),VmId: 9a2651fd-7ca0-4771-a250-355eaed4052a<br>地址: 台南市永康區永大路三段168號(近永大路三段/聖龍街)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.031169<br>Longitude: 120.260253,,,,,"-1","0","-1",,,9a2651fd-7ca0-4771-a250-355eaed4052a,台南市永康區永大路三段168號(近永大路三段/聖龍街),已啟用,"23.031169","120.260253"
台南永華市政中心站,VmId: 9a36189a-6ee5-47ae-a41e-b60a30fdbf06<br>地址: 台南市安平區永華路二段6號(近市政中心左側，機車停車場)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.991409<br>Longitude: 120.184506,,,,,"-1","0","-1",,,9a36189a-6ee5-47ae-a41e-b60a30fdbf06,台南市安平區永華路二段6號(近市政中心左側，機車停車場),已啟用,"22.991409","120.184506"
全家卓蘭水梨店站,VmId: 9a758b53-8d4f-40cb-bde2-ce9374baed44<br>地址: 苗栗縣卓蘭鎮中正路48號(近中正路與昭永路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.311028<br>Longitude: 120.825959,,,,,"-1","0","-1",,,9a758b53-8d4f-40cb-bde2-ce9374baed44,苗栗縣卓蘭鎮中正路48號(近中正路與昭永路口),已啟用,"24.311028","120.825959"
臺中市中央公園公138站(多站),VmId: 9aa09a48-9083-401f-9e34-21af4b89048a<br>地址: 臺中市西屯區經貿九路與港隆街口(近水湳中央公園)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.195151<br>Longitude: 120.649587,,,,,"-1","0","-1",,,9aa09a48-9083-401f-9e34-21af4b89048a,臺中市西屯區經貿九路與港隆街口(近水湳中央公園),已啟用,"24.195151","120.649587"
HiLife 台中中宏店站(多站),VmId: 9aac20f4-1644-4c44-b57f-c48d3e7dd2b0<br>地址: 台中市西屯區西屯路三段158-50號(近西屯路三段/宏安巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.188060<br>Longitude: 120.618366,,,,,"-1","0","-1",,,9aac20f4-1644-4c44-b57f-c48d3e7dd2b0,台中市西屯區西屯路三段158-50號(近西屯路三段/宏安巷口),已啟用,"24.188060","120.618366"
中油華碩加油站,VmId: 9aafb07c-bf0b-4908-ac14-95409da4175c<br>地址: 桃園市桃園區大興西路三段783號(近大興西路三段/文中路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.995078<br>Longitude: 121.279085,,,,,"-1","0","-1",,,9aafb07c-bf0b-4908-ac14-95409da4175c,桃園市桃園區大興西路三段783號(近大興西路三段/文中路口),已啟用,"24.995078","121.279085"
大東夜市機車停車場站(多站),VmId: 9ab1298a-6a33-46fc-9e4d-593000b8b833<br>地址: 台南市東區林森路一段224號旁(近大東夜市旁近郵局ATM)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.982656<br>Longitude: 120.218415,,,,,"-1","0","-1",,,9ab1298a-6a33-46fc-9e4d-593000b8b833,台南市東區林森路一段224號旁(近大東夜市旁近郵局ATM),已啟用,"22.982656","120.218415"
eReady 中壢延平店站(多站),VmId: 9ab19c6c-ab92-4d2d-ab96-bf698c867413<br>地址: 桃園市中壢區延平路326號(近中壢監理站)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.960324<br>Longitude: 121.225539,,,,,"-1","0","-1",,,9ab19c6c-ab92-4d2d-ab96-bf698c867413,桃園市中壢區延平路326號(近中壢監理站),已啟用,"24.960324","121.225539"
臺中市同心停車場站(多站),VmId: 9ac6a778-17de-446b-adc1-3919e0d469c2<br>地址: 臺中市西屯區福科路、黎明路三段交叉口(近黎明路三段220巷/福科路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.178953<br>Longitude: 120.637745,,,,,"-1","0","-1",,,9ac6a778-17de-446b-adc1-3919e0d469c2,臺中市西屯區福科路、黎明路三段交叉口(近黎明路三段220巷/福科路口),已啟用,"24.178953","120.637745"
中油雅虎加油站,VmId: 9aebcaf8-4416-4735-9f88-79acf059b9c1<br>地址: 雲林縣斗六市西平路776號(近西平路/雲科路三段口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.726775<br>Longitude: 120.523841,,,,,"-1","0","-1",,,9aebcaf8-4416-4735-9f88-79acf059b9c1,雲林縣斗六市西平路776號(近西平路/雲科路三段口),已啟用,"23.726775","120.523841"
中油中正二路加油站,VmId: 9aff0cb9-2831-4eac-a3c0-226810db9c10<br>地址: 高雄市新興區中正二路166號(近捷運文化中心站)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.630562<br>Longitude: 120.317136,,,,,"-1","0","-1",,,9aff0cb9-2831-4eac-a3c0-226810db9c10,高雄市新興區中正二路166號(近捷運文化中心站),已啟用,"22.630562","120.317136"
Gogoro 信義松仁服務中心站,VmId: 9b19c92b-6adb-4bf4-91a3-86135867e443<br>地址: 台北市信義區松仁路174號(近三犁公園)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.028077<br>Longitude: 121.568232,,,,,"-1","0","-1",,,9b19c92b-6adb-4bf4-91a3-86135867e443,台北市信義區松仁路174號(近三犁公園),已啟用,"25.028077","121.568232"
樹林三多市民活動中心站,VmId: 9b335c6d-24b2-433c-adfe-27d1dd75c14e<br>地址: 新北市樹林區福興街17號(近三多市民活動中心)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.016554<br>Longitude: 121.404364,,,,,"-1","0","-1",,,9b335c6d-24b2-433c-adfe-27d1dd75c14e,新北市樹林區福興街17號(近三多市民活動中心),已啟用,"25.016554","121.404364"
順發3C草屯店站(多站),VmId: 9b52bff8-7abd-4ad3-9ee3-7c57ee247b7b<br>地址: 南投縣草屯鎮中正路1002號(近中正路/登輝路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.988084<br>Longitude: 120.687662,,,,,"-1","0","-1",,,9b52bff8-7abd-4ad3-9ee3-7c57ee247b7b,南投縣草屯鎮中正路1002號(近中正路/登輝路口),已啟用,"23.988084","120.687662"
中油秀林和平加油站,VmId: 9b53022b-5156-4a98-9db2-652f75120f79<br>地址: 花蓮縣秀林鄉和平村和平路32-1號(近和平電廠)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.316886<br>Longitude: 121.743762,,,,,"-1","0","-1",,,9b53022b-5156-4a98-9db2-652f75120f79,花蓮縣秀林鄉和平村和平路32-1號(近和平電廠),已啟用,"24.316886","121.743762"
UNIQLO 八德介壽路店站(多站),VmId: 9b7ba18e-f351-47cf-bb52-2de96dfc6867<br>地址: 桃園市八德區介壽路一段555號(近介壽路一段613巷賣場機車停車場)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.967596<br>Longitude: 121.301850,,,,,"-1","0","-1",,,9b7ba18e-f351-47cf-bb52-2de96dfc6867,桃園市八德區介壽路一段555號(近介壽路一段613巷賣場機車停車場),已啟用,"24.967596","121.301850"
全家龜山大傳店站(多站),VmId: 9be9181e-028b-428e-929a-19d0ce46acfc<br>地址: 桃園市龜山區大同路232號(近大同路/大同路236巷交叉口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.990187<br>Longitude: 121.344425,,,,,"-1","0","-1",,,9be9181e-028b-428e-929a-19d0ce46acfc,桃園市龜山區大同路232號(近大同路/大同路236巷交叉口),已啟用,"24.990187","121.344425"
7-ELEVEN 圓通南店站,VmId: 9bfe2f83-d0a5-42c9-8697-edb54fe84409<br>地址: 台中市潭子區圓通南路239號(近圓通南路/興華一路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.207071<br>Longitude: 120.703273,,,,,"-1","0","-1",,,9bfe2f83-d0a5-42c9-8697-edb54fe84409,台中市潭子區圓通南路239號(近圓通南路/興華一路口),已啟用,"24.207071","120.703273"
臺中市東山停車場站(多站),VmId: 9c057f17-3b07-4940-8a5f-a692d7af4600<br>地址: 台中市北屯區東山路一段384巷、經補路(近東山路/經補路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.176180<br>Longitude: 120.733686,,,,,"-1","0","-1",,,9c057f17-3b07-4940-8a5f-a692d7af4600,台中市北屯區東山路一段384巷、經補路(近東山路/經補路口),已啟用,"24.176180","120.733686"
中油美得吉豐加油站,VmId: 9c1bf083-a638-424c-90b9-12a728cb78b0<br>地址: 花蓮縣吉安鄉吉豐路一段198號(近吉豐路一段/廣賢路一段口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.964154<br>Longitude: 121.581538,,,,,"-1","0","-1",,,9c1bf083-a638-424c-90b9-12a728cb78b0,花蓮縣吉安鄉吉豐路一段198號(近吉豐路一段/廣賢路一段口),已啟用,"23.964154","121.581538"
中油鶯歌加油站,VmId: 9c2235c5-8414-4fa4-b6f3-81a530b26f7f<br>地址: 新北市鶯歌區文化路152號(近文化路/尖山路交叉口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.950419<br>Longitude: 121.351827,,,,,"-1","0","-1",,,9c2235c5-8414-4fa4-b6f3-81a530b26f7f,新北市鶯歌區文化路152號(近文化路/尖山路交叉口),已啟用,"24.950419","121.351827"
全家高雄藍天店站,VmId: 9c44a887-2921-49b5-a3ad-a1232125366d<br>地址: 高雄市楠梓區藍昌路358號(近藍昌路與惠民路交叉口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.722828<br>Longitude: 120.291355,,,,,"-1","0","-1",,,9c44a887-2921-49b5-a3ad-a1232125366d,高雄市楠梓區藍昌路358號(近藍昌路與惠民路交叉口),已啟用,"22.722828","120.291355"
中油將軍交流道加油站,VmId: 9c4d38e5-24c7-4034-93c6-3b4abe29fe74<br>地址: 台南市將軍區長沙139號(近61快速道路將軍交流道)<br>營業時間: 24HR<br>目前狀態: 建置中(其他狀態98)<br>Latitude: 23.214776<br>Longitude: 120.109635,,,,,"-1","0","-1",,,9c4d38e5-24c7-4034-93c6-3b4abe29fe74,台南市將軍區長沙139號(近61快速道路將軍交流道),建置中(其他狀態98),"23.214776","120.109635"
全家竹北金十興店站,VmId: 9c4f224c-cdc0-429c-b922-0211b0fe0fcc<br>地址: 新竹縣竹北市嘉興路498號(近嘉興路與十興路二段口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.824551<br>Longitude: 121.034302,,,,,"-1","0","-1",,,9c4f224c-cdc0-429c-b922-0211b0fe0fcc,新竹縣竹北市嘉興路498號(近嘉興路與十興路二段口),已啟用,"24.824551","121.034302"
中油壯圍加油站(多站),VmId: 9c50a4b2-cb40-40f9-a22a-af91ad27ba71<br>地址: 宜蘭縣壯圍鄉壯五路391號(近壯五路/東港路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.747392<br>Longitude: 121.782487,,,,,"-1","0","-1",,,9c50a4b2-cb40-40f9-a22a-af91ad27ba71,宜蘭縣壯圍鄉壯五路391號(近壯五路/東港路口),已啟用,"24.747392","121.782487"
全聯旗山中華店站,VmId: 9c55337b-4a2e-4b45-be43-67eccd4bc753<br>地址: 高雄市旗山區中華路31號(近衛生福利部旗山醫院)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.880084<br>Longitude: 120.483728,,,,,"-1","0","-1",,,9c55337b-4a2e-4b45-be43-67eccd4bc753,高雄市旗山區中華路31號(近衛生福利部旗山醫院),已啟用,"22.880084","120.483728"
新北市文化機車立體停車場站,VmId: 9ca1f8de-693a-41c9-8512-1ee563fcd005<br>地址: 新北市淡水區文化路57號(近文化路/文化路59巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.172735<br>Longitude: 121.438660,,,,,"-1","0","-1",,,9ca1f8de-693a-41c9-8512-1ee563fcd005,新北市淡水區文化路57號(近文化路/文化路59巷口),已啟用,"25.172735","121.438660"
新竹市新莊停車場站(多站),VmId: 9cb2b966-7e01-4e24-b2c7-21896a5c51ef<br>地址: 新竹市東區新莊街129巷內(近新莊街129巷與長春街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.787703<br>Longitude: 121.016083,,,,,"-1","0","-1",,,9cb2b966-7e01-4e24-b2c7-21896a5c51ef,新竹市東區新莊街129巷內(近新莊街129巷與長春街口),已啟用,"24.787703","121.016083"
中油明華加油站,VmId: 9cb3b2e2-cc8a-472c-a31c-4c34bea7ba8c<br>地址: 嘉義縣大林鎮忠孝路343號(近忠孝路/民生北路)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.603868<br>Longitude: 120.446704,,,,,"-1","0","-1",,,9cb3b2e2-cc8a-472c-a31c-4c34bea7ba8c,嘉義縣大林鎮忠孝路343號(近忠孝路/民生北路),已啟用,"23.603868","120.446704"
中油大溪加油站,VmId: 9cb7e782-ee7e-4bbb-8a2e-098b8e8bfb1c<br>地址: 桃園市大溪區瑞安路一段268號(近大溪橋)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.885669<br>Longitude: 121.279462,,,,,"-1","0","-1",,,9cb7e782-ee7e-4bbb-8a2e-098b8e8bfb1c,桃園市大溪區瑞安路一段268號(近大溪橋),已啟用,"24.885669","121.279462"
全家新莊福前店站,VmId: 9cc150d5-e164-46e1-9327-298fa0418061<br>地址: 新北市新莊區中原東路56號(近福前街/中原東路交叉口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.054578<br>Longitude: 121.463781,,,,,"-1","0","-1",,,9cc150d5-e164-46e1-9327-298fa0418061,新北市新莊區中原東路56號(近福前街/中原東路交叉口),已啟用,"25.054578","121.463781"
建成公園地下停車場B1F站,VmId: 9cf53fa3-c9a1-41f6-a86a-b9bcbe9489cd<br>地址: 台北市大同區承德路二段31號(地下一樓機車停車場)(近建成公園)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.053939<br>Longitude: 121.518199,,,,,"-1","0","-1",,,9cf53fa3-c9a1-41f6-a86a-b9bcbe9489cd,台北市大同區承德路二段31號(地下一樓機車停車場)(近建成公園),已啟用,"25.053939","121.518199"
宜舍土城金城站,VmId: 9d2827f8-22e0-4e83-9275-f7d5eab65bb3<br>地址: 新北市土城區金城路二段與明德路一段交叉口(近清水路/明德路一段)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.979824<br>Longitude: 121.452947,,,,,"-1","0","-1",,,9d2827f8-22e0-4e83-9275-f7d5eab65bb3,新北市土城區金城路二段與明德路一段交叉口(近清水路/明德路一段),已啟用,"24.979824","121.452947"
全家高雄鼓山店站,VmId: 9d3ba2ea-6258-4124-ab2e-ce20f468cd71<br>地址: 高雄市鼓山區鼓山二路43號(近鼓山二路/鼓山二路41巷)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.632685<br>Longitude: 120.282360,,,,,"-1","0","-1",,,9d3ba2ea-6258-4124-ab2e-ce20f468cd71,高雄市鼓山區鼓山二路43號(近鼓山二路/鼓山二路41巷),已啟用,"22.632685","120.282360"
7-ELEVEN 成豐店站,VmId: 9d4195f3-2eef-4ca3-8647-6864036086b7<br>地址: 桃園市中壢區元化路197巷3號(近元化路/元化路197巷交岔口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.960540<br>Longitude: 121.227750,,,,,"-1","0","-1",,,9d4195f3-2eef-4ca3-8647-6864036086b7,桃園市中壢區元化路197巷3號(近元化路/元化路197巷交岔口),已啟用,"24.960540","121.227750"
中油海濱加油站,VmId: 9d4b1c5d-b0a8-4396-8942-a3bc29e37d9a<br>地址: 新北市瑞芳區海濱路157之2號(近海濱路/濱二路口)<br>營業時間: 07:00 ~ 21:00<br>目前狀態: 建置中(其他狀態98)<br>Latitude: 25.121158<br>Longitude: 121.828780,,,,,"-1","0","-1",,,9d4b1c5d-b0a8-4396-8942-a3bc29e37d9a,新北市瑞芳區海濱路157之2號(近海濱路/濱二路口),建置中(其他狀態98),"25.121158","121.828780"
中油興達港加油站,VmId: 9d5850fd-f191-4424-ab4b-742d0bf42e35<br>地址: 高雄市湖內區東方路678號(近東方路/東方路2巷)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.876899<br>Longitude: 120.221475,,,,,"-1","0","-1",,,9d5850fd-f191-4424-ab4b-742d0bf42e35,高雄市湖內區東方路678號(近東方路/東方路2巷),已啟用,"22.876899","120.221475"
中油岡山加油站,VmId: 9d67250f-784c-4a2f-83d9-0940050a9992<br>地址: 高雄市岡山區岡山南路45號(近劉厝公園)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.782323<br>Longitude: 120.297625,,,,,"-1","0","-1",,,9d67250f-784c-4a2f-83d9-0940050a9992,高雄市岡山區岡山南路45號(近劉厝公園),已啟用,"22.782323","120.297625"
中油頭份蘆竹加油站,VmId: 9d7f29c2-056b-4550-8c43-401ef1fa0afe<br>地址: 苗栗縣頭份市中華路444號(近中華路與中民路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.676181<br>Longitude: 120.895753,,,,,"-1","0","-1",,,9d7f29c2-056b-4550-8c43-401ef1fa0afe,苗栗縣頭份市中華路444號(近中華路與中民路口),已啟用,"24.676181","120.895753"
台塑中華太子加油站,VmId: 9d905afd-6d63-44f5-a54e-997ca738a85e<br>地址: 台南市南區中華西路一段91號(近新孝路/中華西路一段路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.978252<br>Longitude: 120.184496,,,,,"-1","0","-1",,,9d905afd-6d63-44f5-a54e-997ca738a85e,台南市南區中華西路一段91號(近新孝路/中華西路一段路口),已啟用,"22.978252","120.184496"
臺鐵臺北貨運所竹北車站,VmId: 9da8fb3d-130b-4497-bb4c-7d1bf9d90cc5<br>地址: 新竹縣竹北市和平街59號(近西出口/南茂科技公司)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.839193<br>Longitude: 121.009054,,,,,"-1","0","-1",,,9da8fb3d-130b-4497-bb4c-7d1bf9d90cc5,新竹縣竹北市和平街59號(近西出口/南茂科技公司),已啟用,"24.839193","121.009054"
統一速邁樂國際一加油站(多站),VmId: 9dc805d5-7b76-4274-9951-bdf4d55fe708<br>地址: 桃園市桃園區國際路一段390號(近國際路一段386巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.970546<br>Longitude: 121.290497,,,,,"-1","0","-1",,,9dc805d5-7b76-4274-9951-bdf4d55fe708,桃園市桃園區國際路一段390號(近國際路一段386巷口),已啟用,"24.970546","121.290497"
臺北市國家兩廳院站(多站),VmId: 9deedbd7-a208-44c9-88b2-f2d12c5b21f7<br>地址: 台北市中正區中山南路21-1號(近景福門)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.038293<br>Longitude: 121.518244,,,,,"-1","0","-1",,,9deedbd7-a208-44c9-88b2-f2d12c5b21f7,台北市中正區中山南路21-1號(近景福門),已啟用,"25.038293","121.518244"
日月亭高雄學府停車場站(多站),VmId: 9e01c98d-6251-42bb-b969-b64a5c31a45c<br>地址: 高雄市小港區學成一街(近安泰醫院)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.564811<br>Longitude: 120.361214,,,,,"-1","0","-1",,,9e01c98d-6251-42bb-b969-b64a5c31a45c,高雄市小港區學成一街(近安泰醫院),已啟用,"22.564811","120.361214"
中油忠孝路加油站,VmId: 9e481022-024c-4454-b74a-94a18f8da89a<br>地址: 屏東縣屏東市忠孝路209-1號(近勝利路與內山公路)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.679769<br>Longitude: 120.488337,,,,,"-1","0","-1",,,9e481022-024c-4454-b74a-94a18f8da89a,屏東縣屏東市忠孝路209-1號(近勝利路與內山公路),已啟用,"22.679769","120.488337"
7-ELEVEN 義和店站,VmId: 9e6de989-f02d-43da-bd3a-e1d494a0d13f<br>地址: 台中市大甲區中山路一段492號(近中山路一段/義和二街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.338768<br>Longitude: 120.618307,,,,,"-1","0","-1",,,9e6de989-f02d-43da-bd3a-e1d494a0d13f,台中市大甲區中山路一段492號(近中山路一段/義和二街口),已啟用,"24.338768","120.618307"
全家高雄翠北店站(多站),VmId: 9e70f3de-933f-4a36-8cc2-e8026428f34a<br>地址: 高雄市前鎮區翠亨北路562號(近翠亨北路與翠文街交叉口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.592264<br>Longitude: 120.312513,,,,,"-1","0","-1",,,9e70f3de-933f-4a36-8cc2-e8026428f34a,高雄市前鎮區翠亨北路562號(近翠亨北路與翠文街交叉口),已啟用,"22.592264","120.312513"
7-ELEVEN 森和店站,VmId: 9e774d95-9e80-4d35-acd7-24ca3d6de25f<br>地址: 高雄市鳳山區南和里16鄰林森路203號(近林森路/南和街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.594697<br>Longitude: 120.334665,,,,,"-1","0","-1",,,9e774d95-9e80-4d35-acd7-24ca3d6de25f,高雄市鳳山區南和里16鄰林森路203號(近林森路/南和街口),已啟用,"22.594697","120.334665"
Gogoro 新莊幸福店站,VmId: 9e838207-e294-437f-acf1-72a55d15dae2<br>地址: 新北市新莊區幸福路728號(近新莊佳瑪百貨)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.049251<br>Longitude: 121.448957,,,,,"-1","0","-1",,,9e838207-e294-437f-acf1-72a55d15dae2,新北市新莊區幸福路728號(近新莊佳瑪百貨),已啟用,"25.049251","121.448957"
中油永錡保安加油站,VmId: 9ec1dcea-5257-48f0-b7d6-188ea076b2e1<br>地址: 新北市樹林區大安路179號(近家樂福樹林店)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.996032<br>Longitude: 121.421351,,,,,"-1","0","-1",,,9ec1dcea-5257-48f0-b7d6-188ea076b2e1,新北市樹林區大安路179號(近家樂福樹林店),已啟用,"24.996032","121.421351"
車麗屋彰化員林店站,VmId: 9eca7f2b-7fa5-44e4-a910-371e80381afa<br>地址: 彰化縣員林鎮莒光路555號(近莒光路/台鳳路)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.963340<br>Longitude: 120.566528,,,,,"-1","0","-1",,,9eca7f2b-7fa5-44e4-a910-371e80381afa,彰化縣員林鎮莒光路555號(近莒光路/台鳳路),已啟用,"23.963340","120.566528"
台糖公營學苑站(多站),VmId: 9f013eb6-36ad-4fed-9f24-155d8951b5be<br>地址: 台中市龍井區台灣大道五段43號(近台灣大道五段/遊園南路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.183515<br>Longitude: 120.591246,,,,,"-1","0","-1",,,9f013eb6-36ad-4fed-9f24-155d8951b5be,台中市龍井區台灣大道五段43號(近台灣大道五段/遊園南路口),已啟用,"24.183515","120.591246"
中油宜興加油站,VmId: 9f112775-1a8a-4821-8b2c-67fded6ddbc8<br>地址: 屏東縣萬丹鄉大昌路875號(近大昌路/順利路)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.623440<br>Longitude: 120.462878,,,,,"-1","0","-1",,,9f112775-1a8a-4821-8b2c-67fded6ddbc8,屏東縣萬丹鄉大昌路875號(近大昌路/順利路),已啟用,"22.623440","120.462878"
北園路停車場站(多站),VmId: 9f278da1-34fc-4c86-a6c4-362bb789659e<br>地址: 台南市北區北園街114巷(近北園街114巷/北園公園口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.013201<br>Longitude: 120.224622,,,,,"-1","0","-1",,,9f278da1-34fc-4c86-a6c4-362bb789659e,台南市北區北園街114巷(近北園街114巷/北園公園口),已啟用,"23.013201","120.224622"
