Name,VmId,address,status,lat,lng,Hours,nBatteries,Records,MaintenanceRecord
全家竹北宏福店站,c02d2fe6-21a3-4a44-877a-962bdbbd2ae7,新竹縣竹北市光明一路236號1樓(近光明一路與文田街口),已啟用,24.830587,121.015179,24HR,34 ,"['2019-02-20 11:15:00 ~ 新增建置中', '2019-03-04 17:25:00 ~ 更改站名', '2019-03-22 11:00:00 ~ 狀態變更為 100 (即將啟用)', '2019-03-29 13:15:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-03-18 11:00:00 ~ 2021-03-18 18:00:00', '2021-03-18 11:00:00 ~ 2021-03-18 18:00:00', '2021-03-18 11:00:00 ~ 2021-03-18 18:00:00', '2021-03-18 11:00:00 ~ 2021-03-18 18:00:00', '2021-03-18 11:00:00 ~ 2021-03-18 18:00:00', '2021-03-18 11:00:00 ~ 2021-03-18 18:00:00', '2020-09-09 15:00:00 ~ 2020-09-09 18:00:00', '2020-09-09 15:00:00 ~ 2020-09-09 18:00:00', '2020-09-09 15:00:00 ~ 2020-09-09 18:00:00', '2020-09-09 15:00:00 ~ 2020-09-09 18:00:00']"
全家新竹武東店站,c05b31f4-9985-48ca-ab76-d049ab185805,新竹市北區武陵路71號1樓(近武陵路與武陵路73巷口),已啟用,24.818238,120.965923,24HR,18 ,"['2019-10-09 15:55:00 ~ 新增建置中', '2019-10-31 23:25:00 ~ 狀態變更為 100 (即將啟用)', '2019-11-08 18:55:00 ~ 啟用', '2021-12-13 17:46:00 ~ 更改地址敘述', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-07-07 12:30:00 ~ 2021-07-07 15:00:00', '2021-07-07 12:30:00 ~ 2021-07-07 15:00:00', '2021-07-07 12:30:00 ~ 2021-07-07 15:00:00', '2021-07-07 12:30:00 ~ 2021-07-07 15:00:00', '2021-07-07 13:00:00 ~ 2021-07-07 15:00:00', '2021-07-07 13:00:00 ~ 2021-07-07 18:00:00', '2021-07-05 14:00:00 ~ 2021-07-05 18:00:00', '2021-07-05 14:00:00 ~ 2021-07-05 18:00:00', '2020-11-17 10:30:00 ~ 2020-11-17 15:30:00', '2020-11-17 10:30:00 ~ 2020-11-17 15:30:00']"
臺北市玉成公園站(多站),c063088b-c71c-4c96-b4a7-c51ba57ab497,台北市南港區中坡南路55號(近中坡南路98巷口),已啟用,25.042082,121.584863,24HR,52 ,[],[]
桃園市延平停車場站,c06683fc-d228-4fb9-aac7-6c23f9c6d12c,桃園市中壢區延平路535號(近延平路/中山路交叉口),已啟用,24.95586,121.223164,24HR,34 ,[],[]
7-ELEVEN 北岡山店站,c066d729-0693-4eed-a4b3-bdf1186770d9,高雄市岡山區灣裡里岡山北路150號(近岡山北路與育德街交叉口),已啟用,22.811912,120.279912,24HR,30 ,"['2019-03-29 10:10:00 ~ 新增建置中', '2019-07-11 18:25:00 ~ 狀態變更為 100 (即將啟用)', '2019-07-19 12:20:00 ~ 啟用']","['2021-05-24 22:47:00 ~ 2021-05-25 18:00:00', '2021-05-24 22:47:00 ~ 2021-05-25 18:00:00', '2021-05-24 22:47:00 ~ 2021-05-25 18:00:00', '2021-05-24 22:47:00 ~ 2021-05-25 18:00:00', '2021-05-24 22:47:00 ~ 2021-05-25 18:00:00', '2021-05-24 22:47:00 ~ 2021-05-25 18:00:00', '2021-05-24 22:47:00 ~ 2021-05-25 18:00:00', '2021-05-24 22:47:00 ~ 2021-05-25 18:00:00', '2021-05-24 22:47:00 ~ 2021-05-25 18:00:00', '2021-05-24 22:47:00 ~ 2021-05-25 18:00:00']"
順發3C新竹經國店站,c07342f7-555d-4532-8a76-d094b9dbb9fb,新竹市東區經國路一段468、470號(近經國路一段與由美三街22巷6弄口),已啟用,24.81473,120.978499,24HR,32 ,"['2019-09-18 18:35:00 ~ 新增建置中', '2019-10-04 12:50:00 ~ 狀態變更為 100 (即將啟用)', '2019-10-09 12:15:00 ~ 啟用']","['2021-08-02 19:19:00 ~ 2021-08-03 19:19:00', '2021-04-28 10:00:00 ~ 2021-04-28 14:00:00', '2021-04-28 10:00:00 ~ 2021-04-28 14:00:00', '2021-04-28 10:00:00 ~ 2021-04-28 14:00:00', '2021-04-28 10:00:00 ~ 2021-04-28 14:00:00', '2021-04-28 10:00:00 ~ 2021-04-28 14:00:00', '2021-04-28 10:00:00 ~ 2021-04-28 14:00:00', '2020-11-10 10:30:00 ~ 2020-11-10 15:40:00', '2020-11-10 10:30:00 ~ 2020-11-10 16:30:00', '2020-11-10 10:30:00 ~ 2020-11-10 16:30:00']"
中油山東街加油站,c07a197e-d34f-45f1-b3c9-ddb440e3587e,高雄市三民區山東街70號(近山東街/承德街口),已啟用,22.642603,120.311652,24HR,24 ,"['2020-06-12 10:05:00 ~ 將已啟用改回建置中', '2020-06-12 13:55:00 ~ 啟用', '2020-06-12 15:55:00 ~ 將已啟用改回建置中', '2021-03-18 11:51:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-06 20:30:00 ~ 2021-08-31 18:00:00', '2021-08-01 07:45:00 ~ 2021-08-18 07:45:00', '2021-08-06 20:30:00 ~ 2021-08-31 18:00:00', '2021-08-01 07:45:00 ~ 2021-08-18 07:45:00', '2021-08-06 20:30:00 ~ 2021-08-31 18:00:00', '2021-08-01 07:45:00 ~ 2021-08-18 07:45:00', '2021-08-06 20:30:00 ~ 2021-08-31 18:00:00', '2021-08-01 07:45:00 ~ 2021-08-18 07:45:00', '2021-08-06 20:30:00 ~ 2021-08-31 18:00:00', '2021-08-01 07:45:00 ~ 2021-08-18 07:45:00']"
宏佳騰新莊中正店站,c07c2b9e-031b-4838-9b8d-db52c10c2403,新北市新莊區新莊路6號(近中正路 / 明中街口),已啟用,25.037916,121.45909,24HR,32 ,"['2020-03-13 11:10:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-03-17 17:55:00 ~ 將狀態 100 改回建置中', '2020-03-19 16:55:00 ~ 狀態變更為 100 (即將啟用)', '2020-03-20 12:55:00 ~ 啟用']","['2020-10-12 17:31:00 ~ 2020-10-13 17:31:00', '2020-10-12 17:31:00 ~ 2020-10-13 17:31:00', '2020-10-12 17:31:00 ~ 2020-10-13 17:31:00', '2020-10-12 17:31:00 ~ 2020-10-13 17:31:00', '2020-09-28 14:35:00 ~ 2020-09-28 17:30:00', '2020-09-28 14:35:00 ~ 2020-09-28 17:30:00', '2020-09-18 09:05:00 ~ 2020-09-19 09:05:00', '2020-07-31 21:28:00 ~ 2020-08-01 21:28:00', '2020-07-19 16:38:00 ~ 2020-07-20 16:38:00', '2020-07-12 12:18:00 ~ 2020-07-14 12:18:00']"
愛買桃園店站(多站),c08ea1f1-69b4-4c46-9bd2-f6eacbc068d1,桃園市桃園區中山路939號(近桃園愛買賣場接駁車候車亭旁),已啟用,24.985573,121.285571,24HR,52 ,"['2020-03-18 15:35:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-03-19 17:35:00 ~ 更改地址敘述', '2020-03-20 11:55:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-04-27 22:14:00 ~ 2021-07-14 22:14:00', '2020-04-27 22:14:00 ~ 2021-07-14 22:14:00', '2020-04-27 22:14:00 ~ 2021-07-14 22:14:00', '2020-04-27 22:14:00 ~ 2021-07-14 22:14:00', '2020-04-27 22:14:00 ~ 2021-07-14 22:14:00', '2020-04-27 22:14:00 ~ 2021-07-14 22:14:00', '2020-04-27 22:14:00 ~ 2021-07-14 22:14:00', '2020-04-27 22:14:00 ~ 2021-07-14 22:14:00', '2020-04-27 22:14:00 ~ 2021-07-14 22:14:00', '2020-04-27 22:14:00 ~ 2021-07-14 22:14:00']"
Gogoro 鳳山中山西服務中心站,c0924bff-f192-470c-9c1d-6ddb09387380,高雄市鳳山區中山西路260號(近澄清路/中山西路口),已啟用,22.628218,120.345336,24HR,18 ,"['2020-04-29 11:20:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-05-08 12:55:00 ~ 啟用', '2020-05-08 13:35:00 ~ 更改站名', '2021-01-04 10:11:00 ~ 更改 GPS 位置', '2021-05-14 15:51:00 ~ 更改地址敘述', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-13 15:00:00 ~ 2021-08-14 15:00:00', '2021-08-13 15:00:00 ~ 2021-08-14 15:00:00', '2021-08-13 13:41:00 ~ 2021-08-14 13:41:00', '2021-08-13 13:41:00 ~ 2021-08-14 13:41:00', '2021-08-13 13:41:00 ~ 2021-08-14 13:41:00', '2021-08-10 13:47:00 ~ 2021-08-11 13:47:00', '2021-08-10 13:47:00 ~ 2021-08-11 13:47:00', '2021-08-10 13:47:00 ~ 2021-08-11 13:47:00', '2020-10-29 10:58:00 ~ 2020-10-30 10:58:00', '2020-10-17 10:03:00 ~ 2020-10-18 10:03:00']"
中油後勁加油站,c0a9af60-99d4-49fa-b554-2ec241d374cf,高雄市楠梓區後昌路200號(近後勁夜市),已啟用,22.716274,120.30971,24HR,24 ,[],"['2021-08-06 07:48:00 ~ 2021-08-07 07:48:00', '2021-08-06 07:48:00 ~ 2021-08-07 07:48:00', '2021-05-17 21:45:00 ~ 2021-05-18 18:00:00', '2021-05-17 21:45:00 ~ 2021-05-18 18:00:00', '2021-05-17 21:45:00 ~ 2021-05-18 18:00:00', '2021-05-17 21:45:00 ~ 2021-05-18 18:00:00', '2021-05-17 21:45:00 ~ 2021-05-18 18:00:00', '2021-05-17 21:45:00 ~ 2021-05-18 18:00:00', '2021-05-17 21:45:00 ~ 2021-05-18 18:00:00', '2021-05-17 21:45:00 ~ 2021-05-18 18:00:00']"
中油宜蘭大埔加油站,c0b57c80-c3fd-490f-a521-d9454d694259,宜蘭縣三星鄉三星路一段435號(近三星路一段與大埔五路交叉口),已啟用,24.669671,121.717686,24HR,24 ,"['2021-10-25 12:11:00 ~ 新增建置中狀態為 100 (即將啟用)', '2021-10-28 16:11:00 ~ 更改 GPS 位置', '2021-10-28 18:01:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
內湖運動中心站(多站),c0cd6436-f165-4d7c-b172-6313f608d19d,臺北市內湖區洲子街12號(近洲子街/港墘路口),已啟用,25.078288,121.575217,24HR,74 ,"['2019-10-25 09:40:00 ~ 新增建置中', '2020-02-12 15:55:00 ~ 狀態變更為 100 (即將啟用)', '2020-02-14 17:15:00 ~ 啟用', '2020-06-17 03:35:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
全家鳳山誠義店站,c0e8a243-9d16-4bc3-b8db-054e8f90b0f0,高雄市鳳山區誠義路119號(近誠義路與誠勇路交叉口),已啟用,22.608865,120.360328,24HR,34 ,"['2019-02-23 11:20:00 ~ 新增建置中', '2019-04-03 01:10:00 ~ 狀態變更為 100 (即將啟用)', '2019-04-12 10:20:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-10-03 20:17:00 ~ 2020-10-05 20:17:00', '2020-10-03 20:17:00 ~ 2020-10-05 20:17:00', '2020-10-03 20:17:00 ~ 2020-10-05 20:17:00', '2020-10-03 20:17:00 ~ 2020-10-05 20:17:00', '2020-10-03 20:17:00 ~ 2020-10-05 20:17:00', '2020-10-03 20:17:00 ~ 2020-10-05 20:17:00', '2020-10-03 20:17:00 ~ 2020-10-05 20:17:00', '2020-10-03 20:17:00 ~ 2020-10-05 20:17:00', '2020-10-03 20:17:00 ~ 2020-10-05 20:17:00', '2020-10-03 20:17:00 ~ 2020-10-05 20:17:00']"
全家大雅文雅店站,c0f015f5-3179-40bb-b3af-4d99d921787d,台中市大雅區永和路127-8號(近永和路/中和路口),已啟用,24.219207,120.641189,24HR,18 ,"['2019-02-20 19:40:00 ~ 新增建置中', '2019-02-23 17:05:00 ~ 更改站名', '2019-04-02 11:20:00 ~ 狀態變更為 100 (即將啟用)', '2019-04-18 16:20:00 ~ 啟用', '2019-12-02 18:35:00 ~ 更改地址敘述', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-03-26 10:00:00 ~ 2021-03-26 18:00:00', '2021-03-26 10:00:00 ~ 2021-03-26 18:00:00', '2021-03-26 10:00:00 ~ 2021-03-26 18:00:00', '2021-03-26 10:00:00 ~ 2021-03-26 18:00:00', '2021-03-26 10:00:00 ~ 2021-03-26 18:00:00', '2021-03-26 10:00:00 ~ 2021-03-26 18:00:00', '2021-03-26 10:00:00 ~ 2021-03-26 18:00:00', '2021-03-26 10:00:00 ~ 2021-03-26 18:00:00', '2021-03-26 10:00:00 ~ 2021-03-26 18:00:00', '2021-03-26 10:00:00 ~ 2021-03-26 18:00:00']"
臺中市太平區公所D棟站(多站),c0f1925d-a333-4344-8dea-c371fb93fb09,臺中市太平區中平路144號(近中平路/中平七街口),已啟用,24.126538,120.718563,24HR,72 ,"['2021-01-22 09:26:00 ~ 新增建置中', '2021-01-25 14:06:00 ~ 狀態變更為 100 (即將啟用)', '2021-01-25 16:26:00 ~ 將狀態 100 改回建置中', '2021-03-03 14:06:00 ~ 狀態變更為 100 (即將啟用)', '2021-06-01 15:11:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
交通大學光復校區機車停車場H棚站(多站),c10a9c0b-3854-410c-8ac8-7d6377529357,新竹市大學路1001號(近國家同步輻射研究中心對面/Ubike旁),已啟用,24.783814,120.994089,24HR,48 ,"['2021-09-23 09:16:00 ~ 新增建置中', '2021-09-28 12:41:00 ~ 狀態變更為 100 (即將啟用)', '2021-12-27 16:36:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
Gogoro 新莊仁愛服務中心站,c155a7c9-97ac-49c8-a0b4-0d7460c37b62,新北市新莊區仁愛街30​、32號(近仁愛街/建中街口),已啟用,25.036464,121.444273,24HR,20 ,"['2020-05-07 11:55:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-05-13 09:40:00 ~ 啟用', '2021-12-13 17:56:00 ~ 更改地址敘述', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-11-17 13:55:00 ~ 2020-11-17 16:00:00', '2020-11-17 13:55:00 ~ 2020-11-17 16:00:00', '2020-11-17 13:55:00 ~ 2020-11-17 16:00:00', '2020-11-06 08:59:00 ~ 2020-11-10 08:59:00', '2020-11-06 08:59:00 ~ 2020-11-10 08:59:00', '2020-11-06 08:59:00 ~ 2020-11-10 08:59:00', '2020-11-06 08:59:00 ~ 2020-11-10 08:59:00', '2020-11-06 08:59:00 ~ 2020-11-10 08:59:00', '2020-11-06 08:59:00 ~ 2020-11-10 08:59:00', '2020-11-06 08:59:00 ~ 2020-11-10 08:59:00']"
全家太平新興店站,c1be0b1c-1544-4689-871b-3dceac7d947e,台中市太平區大興11街207號(近大興11街/長安11街口),已啟用,24.153059,120.728671,24HR,18 ,"['2019-10-05 13:10:00 ~ 新增建置中', '2019-10-18 16:00:00 ~ 狀態變更為 100 (即將啟用)', '2019-10-25 14:00:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
全聯左營高鐵店站(多站),c1c187ec-a700-4644-a560-19ad8dc50d21,高雄市左營區華夏路1255號(近高鐵左營站),已啟用,22.685271,120.310396,24HR,36 ,['2019-05-07 14:25:00 ~ 更改站名'],"['2021-06-16 11:30:00 ~ 2021-06-16 17:00:00', '2021-06-16 11:30:00 ~ 2021-06-16 17:00:00', '2021-06-16 11:30:00 ~ 2021-06-16 17:00:00', '2021-06-16 11:30:00 ~ 2021-06-16 17:00:00', '2021-06-16 11:30:00 ~ 2021-06-16 17:00:00', '2021-05-13 17:00:00 ~ 2021-05-14 18:09:00', '2021-05-13 17:00:00 ~ 2021-05-14 18:09:00', '2021-05-13 17:00:00 ~ 2021-05-14 18:09:00', '2021-05-13 17:00:00 ~ 2021-05-14 18:09:00', '2021-05-13 17:00:00 ~ 2021-05-14 18:09:00']"
全聯岡山公園西店站(多站),c1d6230c-d90f-4d76-808a-230d00f07483,高雄市岡山區公園西路三段83號(近公園西路/大公路36巷路口),已啟用,22.794421,120.284613,24HR,38 ,"['2018-11-29 19:00:00 ~ 狀態變更為 100 (即將啟用)', '2018-12-06 12:45:00 ~ 啟用', '2020-09-25 12:16:00 ~ 更改 GPS 位置', '2021-03-19 16:46:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
全聯高雄美濃店站,c1dde99c-8028-47ad-b648-51fdd7e811c2,高雄市美濃區泰安路172號(近美濃區農會本部),已啟用,22.90218,120.542067,24HR,18 ,"['2018-08-22 17:40:00 ~ 更改站名', '2018-11-27 10:25:00 ~ 狀態變更為 100 (即將啟用)', '2018-11-30 12:35:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-11-20 15:25:00 ~ 2021-01-01 18:00:00', '2020-11-20 15:25:00 ~ 2021-01-01 18:00:00', '2020-11-20 15:25:00 ~ 2021-01-01 18:00:00', '2020-11-20 15:25:00 ~ 2021-01-01 18:00:00', '2020-11-20 15:25:00 ~ 2021-01-01 18:00:00', '2020-11-20 15:25:00 ~ 2021-01-01 18:00:00', '2020-11-20 15:25:00 ~ 2021-01-01 18:00:00', '2020-11-20 15:25:00 ~ 2021-01-01 18:00:00', '2020-11-20 15:25:00 ~ 2021-01-01 18:00:00', '2020-11-20 15:25:00 ~ 2021-01-01 18:00:00']"
新北市福隆火車站,c1ec39b2-8514-4c58-90af-542906a68c9f,新北市貢寮區福隆段1508-1地號(近興隆街21-1號/虎子山街交叉口旁邊的樹林),已啟用,25.016479,121.943599,24HR,22 ,"['2020-04-15 17:10:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-04-21 22:45:00 ~ 更改地址敘述', '2020-07-27 16:11:00 ~ 更改站名', '2020-09-26 13:46:00 ~ 更改 GPS 位置', '2020-09-28 18:31:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-05-31 08:00:00 ~ 2021-06-03 15:15:00', '2021-05-31 08:00:00 ~ 2021-06-04 18:00:00', '2021-05-31 08:00:00 ~ 2021-06-04 18:00:00', '2021-05-31 08:00:00 ~ 2021-06-04 18:00:00', '2021-05-31 08:00:00 ~ 2021-06-04 18:00:00', '2021-05-31 08:00:00 ~ 2021-06-04 18:00:00', '2021-05-31 08:00:00 ~ 2021-06-04 18:00:00', '2021-05-31 08:00:00 ~ 2021-06-04 18:00:00', '2021-05-31 08:00:00 ~ 2021-06-04 18:00:00', '2021-05-31 08:00:00 ~ 2021-06-04 18:00:00']"
中油大武加油站,c21cb32f-1474-454a-b497-0bc4d74eed17,台東縣大武鄉尚武村尚武路8號(近台灣電力公司大武服務所),已啟用,22.341633,120.89491,24HR,18 ,"['2018-11-29 20:00:00 ~ 新增建置中', '2018-11-30 10:15:00 ~ 更改站名', '2018-12-20 23:15:00 ~ 狀態變更為 100 (即將啟用)', '2019-01-19 10:15:00 ~ 啟用', '2019-02-21 18:30:00 ~ 更改地址', '2020-02-27 14:45:00 ~ 將已啟用改回建置中']","['2021-01-05 13:35:00 ~ 2021-01-05 17:00:00', '2021-01-05 13:35:00 ~ 2021-01-05 17:00:00', '2021-01-05 13:35:00 ~ 2021-01-05 17:00:00', '2021-01-05 13:35:00 ~ 2021-01-05 17:00:00', '2021-01-05 13:35:00 ~ 2021-01-05 17:00:00', '2020-02-15 15:00:00 ~ 2020-02-16 15:00:00', '2020-02-15 14:54:00 ~ 2020-02-16 14:54:00', '2020-02-11 17:17:00 ~ 2020-02-12 17:17:00', '2019-12-30 12:13:00 ~ 2019-12-31 12:13:00', '2019-12-11 10:26:00 ~ 2019-12-12 10:26:00']"
全家台中仁美店站,c2731331-e1c5-4e12-9dd5-eeaf5c9b64ae,台中市北屯區昌平東二路179號(近昌平東二路/崇德十路口),已啟用,24.188588,120.6874,24HR,24 ,"['2019-10-05 12:10:00 ~ 新增建置中', '2019-11-07 17:35:00 ~ 狀態變更為 100 (即將啟用)', '2019-11-13 16:30:00 ~ 啟用', '2022-04-12 16:31:00 ~ 更改站名', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
7-ELEVEN 長業店站,c290b82a-f6ac-4642-8813-ae372fc782f2,桃園市中壢區長春路23號(近文化二路與長春路交岔口),已啟用,24.978817,121.249844,24HR,32 ,['2022-05-31 23:16:00 ~ 更改 GPS 位置'],"['2021-08-17 09:02:00 ~ 2021-08-18 09:02:00', '2021-08-17 10:30:00 ~ 2021-08-17 15:30:00', '2021-08-17 10:30:00 ~ 2021-08-17 15:30:00', '2021-08-17 10:30:00 ~ 2021-08-17 15:30:00', '2021-08-17 09:02:00 ~ 2021-08-18 09:02:00', '2021-08-08 17:38:00 ~ 2021-08-09 17:38:00', '2021-08-03 13:34:00 ~ 2021-08-04 13:34:00', '2021-06-18 09:40:00 ~ 2021-06-18 17:00:00', '2021-06-18 09:40:00 ~ 2021-06-18 17:00:00', '2021-06-18 09:40:00 ~ 2021-06-18 17:00:00']"
中油主成加油站,c2a2c3e6-e2a1-4ce6-a13f-969a9e060cb2,台東縣太麻里鄉美和村美和路86之31號(近新知本橋南邊入口),已啟用,22.693361,121.048673,24HR,24 ,[],[]
HiLife 高市三山店站(多站),c2a38880-1f04-4f12-89fa-2a5179b2aadc,高雄市楠梓區德民路1260號(近德民路/三山街),已啟用,22.71706,120.2827,24HR,78 ,"['2020-11-13 16:36:00 ~ 新增建置中', '2020-11-23 10:16:00 ~ 狀態變更為 100 (即將啟用)', '2020-11-26 14:11:00 ~ 啟用']","['2020-11-26 09:44:00 ~ 2020-11-27 09:44:00', '2020-11-26 09:44:00 ~ 2020-11-27 09:44:00', '2020-11-26 09:44:00 ~ 2020-11-27 09:44:00', '2020-11-26 09:44:00 ~ 2020-11-27 09:44:00', '2020-11-26 09:44:00 ~ 2020-11-27 09:44:00', '2020-11-26 09:44:00 ~ 2020-11-27 09:44:00', '2020-11-26 09:44:00 ~ 2020-11-27 09:44:00']"
臺北市象山公園站(多站),c2d2de88-ab6d-4ca7-a0ca-eb1653513742,台北市信義區信義路五段150巷(近松仁路153巷/信義路五段150巷口),已啟用,25.029699,121.569754,24HR,76 ,"['2021-05-21 12:26:00 ~ 新增建置中狀態為 100 (即將啟用)', '2022-01-13 23:59:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
順發3C大里店站(多站),c30ed146-c7cc-49f8-8c07-a33a3f9452b8,台中市大里區中興路一段343號(近中興路一段/仁化路口),已啟用,24.092062,120.690748,24HR,48 ,"['2020-05-15 11:00:00 ~ 新增建置中', '2020-05-15 15:25:00 ~ 狀態變更為 100 (即將啟用)', '2020-05-22 12:10:00 ~ 啟用', '2021-04-01 10:11:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-12 10:23:00 ~ 2021-08-13 10:23:00', '2021-08-12 10:23:00 ~ 2021-08-13 10:23:00', '2021-05-03 10:00:00 ~ 2021-05-03 18:00:00', '2021-05-03 10:00:00 ~ 2021-05-03 18:00:00', '2021-05-03 10:00:00 ~ 2021-05-03 18:00:00', '2021-05-03 10:00:00 ~ 2021-05-03 18:00:00', '2021-05-03 10:00:00 ~ 2021-05-03 18:00:00', '2021-05-03 10:00:00 ~ 2021-05-03 18:00:00', '2021-05-03 10:00:00 ~ 2021-05-03 18:00:00', '2021-05-03 10:00:00 ~ 2021-05-03 18:00:00']"
中油亞柏新屋加油站,c31dea2d-36b8-4baa-bdd9-ef6ddc568917,桃園市新屋區中山東路一段620號(近中山東路一段/台66線快速道路口),已啟用,24.971917,121.128949,24HR,24 ,"['2020-11-03 14:46:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-11-10 16:41:00 ~ 更改 GPS 位置', '2020-11-16 14:16:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",['2021-05-12 13:50:00 ~ 2021-05-12 15:00:00']
山隆萬大加油站,c33c9e05-0cac-443e-8210-d058fe981fae,台北市萬華區萬大路207號(近萬大路/西藏路口),已啟用,25.027288,121.500736,24HR,18 ,"['2020-06-12 11:35:00 ~ 將已啟用改回建置中', '2020-06-12 16:15:00 ~ 啟用', '2022-01-03 11:41:00 ~ 更改 GPS 位置', '2022-01-03 14:06:00 ~ 更改 GPS 位置', '2022-01-17 18:16:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-11-25 11:59:00 ~ 2020-11-26 11:59:00', '2020-11-25 11:59:00 ~ 2020-11-26 11:59:00', '2020-11-25 11:59:00 ~ 2020-11-26 11:59:00', '2020-11-09 10:30:00 ~ 2020-11-09 17:00:00', '2020-11-09 10:30:00 ~ 2020-11-09 17:00:00', '2020-11-09 10:30:00 ~ 2020-11-09 17:00:00', '2020-11-09 10:30:00 ~ 2020-11-09 17:00:00', '2020-11-07 03:23:00 ~ 2020-11-10 03:23:00', '2020-11-07 03:23:00 ~ 2020-11-10 03:23:00', '2020-11-07 03:23:00 ~ 2020-11-10 03:23:00']"
Gogoro 南屯五權西門市站,c37dc654-e54b-4007-9cb8-d2f77b5331ba,台中市南屯區五權西路二段361號(近五權西路二段/文心路一段路口),已啟用,24.139856,120.646169,24HR,18 ,"['2019-11-07 16:55:00 ~ 新增建置中狀態為 100 (即將啟用)', '2019-11-08 07:10:00 ~ 將狀態 100 改回建置中', '2019-11-22 00:10:00 ~ 狀態變更為 100 (即將啟用)', '2019-11-22 12:30:00 ~ 啟用', '2020-01-16 16:50:00 ~ 更改站名', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-05-13 17:30:00 ~ 2021-05-13 23:55:00', '2021-05-13 17:30:00 ~ 2021-05-13 23:55:00', '2021-05-13 17:30:00 ~ 2021-05-13 23:55:00', '2021-05-13 17:30:00 ~ 2021-05-14 18:00:00', '2021-05-12 10:00:00 ~ 2021-05-12 18:00:00', '2021-05-12 10:00:00 ~ 2021-05-12 18:00:00', '2021-05-12 10:00:00 ~ 2021-05-12 18:00:00', '2021-05-12 10:00:00 ~ 2021-05-12 18:00:00', '2021-05-12 10:00:00 ~ 2021-05-12 18:00:00', '2021-05-12 10:00:00 ~ 2021-05-12 18:00:00']"
全家新竹金鵬店站,c3864b93-0e0e-40cf-af8f-8380a54e3a56,新竹市北區延平路一段388號1樓(近延平路一段與成功路口),已啟用,24.805177,120.949157,24HR,18 ,"['2019-11-19 17:50:00 ~ 新增建置中', '2019-12-05 22:10:00 ~ 狀態變更為 100 (即將啟用)', '2019-12-13 10:50:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-07-07 14:30:00 ~ 2021-07-07 18:00:00', '2021-07-07 14:30:00 ~ 2021-07-07 18:00:00', '2021-07-07 14:30:00 ~ 2021-07-07 18:00:00', '2021-07-07 14:30:00 ~ 2021-07-07 18:00:00', '2021-07-07 14:30:00 ~ 2021-07-07 18:00:00', '2021-07-07 14:30:00 ~ 2021-07-07 18:00:00', '2021-07-07 14:30:00 ~ 2021-07-07 18:00:00', '2021-07-07 14:30:00 ~ 2021-07-07 18:00:00', '2021-07-07 15:00:00 ~ 2021-07-07 18:00:00', '2021-07-07 13:00:00 ~ 2021-07-07 18:00:00']"
桃園市西門地下停車場站,c3bf428a-59d7-4fe9-a869-beaf97138c10,桃園市桃園區四維路39號(近西門運動場),已啟用,24.994424,121.304978,24HR,24 ,[],[]
