Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,VmId,______,____________,Latitude,Longitude,NameOnPage,Address,Hours,nBatteries,Records,MaintenanceRecord
HiLife 中縣中神店站(多站),VmId: fa7c1c4d-a67d-43ce-b812-ecdf7fdd5d83<br>地址: 台中市神岡區中山路1590號(近三民路/中山路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.258931<br>Longitude: 120.655581,,,,,-1,0,-1,,,fa7c1c4d-a67d-43ce-b812-ecdf7fdd5d83,台中市神岡區中山路1590號(近三民路/中山路口),已啟用,24.258931,120.655581,HiLife 中縣中神店站A (已啟用),台中市神岡區中山路1590號(近三民路/中山路口) ,24HR,38 ,"['2018-11-30 09:35:00 ~ 新增建置中', '2018-11-30 09:35:00 ~ 新增建置中', '2019-02-13 19:05:00 ~ 狀態變更為 100 (即將啟用)', '2019-02-21 17:05:00 ~ 啟用', '2019-02-21 17:05:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
中油來來加油站,VmId: faa3a2ee-cd8a-4d6e-be52-246b0f00ab34<br>地址: 苗栗縣竹南鎮公館里6鄰公館仔65號(近縱貫公路旁)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.660727<br>Longitude: 120.876316,,,,,-1,0,-1,,,faa3a2ee-cd8a-4d6e-be52-246b0f00ab34,苗栗縣竹南鎮公館里6鄰公館仔65號(近縱貫公路旁),已啟用,24.660727,120.876316,中油來來加油站 (已啟用),苗栗縣竹南鎮公館里6鄰公館仔65號(近縱貫公路旁) ,24HR,24 ,"['2020-10-15 10:06:00 ~ 新增建置中', '2020-10-22 09:16:00 ~ 新增建置中', '2020-10-26 13:26:00 ~ 狀態變更為 100 (即將啟用)', '2020-11-24 14:51:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-06-16 12:30:00 ~ 2021-06-16 15:00:00', '2021-06-16 12:30:00 ~ 2021-06-16 15:00:00', '2021-06-16 12:30:00 ~ 2021-06-16 15:00:00', '2021-06-16 12:30:00 ~ 2021-06-16 15:00:00', '2021-06-16 12:30:00 ~ 2021-06-16 15:00:00', '2021-06-16 12:30:00 ~ 2021-06-16 15:00:00', '2020-11-14 02:41:00 ~ 2020-11-15 02:41:00', '2020-11-14 02:41:00 ~ 2020-11-15 02:41:00', '2020-11-14 02:41:00 ~ 2020-11-15 02:41:00', '2020-11-14 02:41:00 ~ 2020-11-15 02:41:00']"
全家大里河堤店站,VmId: fab46f9e-bb8c-41d6-9f99-6807364a2287<br>地址: 台中市大里區立中街9號(近立元路/立中街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.100778<br>Longitude: 120.697090,,,,,-1,0,-1,,,fab46f9e-bb8c-41d6-9f99-6807364a2287,台中市大里區立中街9號(近立元路/立中街口),已啟用,24.100778,120.69709,全家大里河堤店站 (已啟用),台中市大里區立中街9號(近立元路/立中街口) ,24HR,32 ,"['2019-02-07 14:30:00 ~ 新增建置中', '2019-02-15 18:30:00 ~ 更改站名', '2019-02-18 11:30:00 ~ 更改站名', '2019-02-25 11:40:00 ~ 更改站名', '2019-03-06 15:45:00 ~ 狀態變更為 100 (即將啟用)', '2019-03-08 16:30:00 ~ 啟用', '2019-12-02 18:35:00 ~ 更改地址敘述', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-07-28 04:15:00 ~ 2021-07-29 04:15:00', '2021-03-16 10:00:00 ~ 2021-03-16 18:00:00', '2021-03-16 10:00:00 ~ 2021-03-16 18:00:00', '2021-03-16 10:00:00 ~ 2021-03-16 18:00:00', '2021-03-16 10:00:00 ~ 2021-03-16 18:00:00', '2021-03-16 10:00:00 ~ 2021-03-16 18:00:00', '2021-03-16 10:00:00 ~ 2021-03-16 18:00:00', '2021-03-16 10:00:00 ~ 2021-03-16 18:00:00', '2021-03-16 10:00:00 ~ 2021-03-16 18:00:00', '2021-03-16 10:00:00 ~ 2021-03-16 18:00:00']"
HiLife 新竹竹亮店站,VmId: faf4a350-3703-4232-b33f-f20c43f12980<br>地址: 新竹市東區光復路二段962號(近市立體育場)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.803544<br>Longitude: 120.979972,,,,,-1,0,-1,,,faf4a350-3703-4232-b33f-f20c43f12980,新竹市東區光復路二段962號(近市立體育場),已啟用,24.803544,120.979972,HiLife 新竹竹亮店站 (已啟用),新竹市東區光復路二段962號(近市立體育場) ,24HR,18 ,['2022-05-31 23:16:00 ~ 更改 GPS 位置'],"['2021-08-17 10:00:00 ~ 2021-08-17 13:00:00', '2021-08-17 10:00:00 ~ 2021-08-17 13:00:00', '2021-08-08 18:37:00 ~ 2021-08-09 18:37:00', '2021-08-08 18:37:00 ~ 2021-08-09 18:37:00', '2021-08-08 18:37:00 ~ 2021-08-09 18:37:00', '2021-07-06 14:30:00 ~ 2021-07-06 18:00:00', '2021-07-06 14:30:00 ~ 2021-07-06 18:00:00', '2021-07-06 14:30:00 ~ 2021-07-06 18:00:00', '2021-05-21 13:00:00 ~ 2021-05-21 14:30:00', '2021-04-26 12:30:00 ~ 2021-04-26 14:00:00']"
Gogoro 永康中華店站,VmId: fb077899-caf6-42df-a21b-2d028bf10e54<br>地址: 台南市永康區中華路140號(近永康兵仔市菜市場)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.003071<br>Longitude: 120.235307,,,,,-1,0,-1,,,fb077899-caf6-42df-a21b-2d028bf10e54,台南市永康區中華路140號(近永康兵仔市菜市場),已啟用,23.003071,120.235307,Gogoro 永康中華店站 (已啟用),台南市永康區中華路140號(近永康兵仔市菜市場) ,24HR,18 ,['2022-05-31 23:16:00 ~ 更改 GPS 位置'],"['2021-08-03 11:37:00 ~ 2021-08-04 11:37:00', '2021-08-03 11:37:00 ~ 2021-08-04 11:37:00', '2021-08-03 11:37:00 ~ 2021-08-04 11:37:00', '2020-10-29 11:30:00 ~ 2020-10-29 15:00:00', '2020-10-12 10:35:00 ~ 2020-10-13 10:35:00', '2020-10-01 18:01:00 ~ 2020-10-06 18:01:00', '2020-10-01 18:01:00 ~ 2020-10-06 18:01:00', '2020-10-01 18:01:00 ~ 2020-10-06 18:01:00', '2020-10-01 18:01:00 ~ 2020-10-06 18:01:00', '2020-10-01 18:01:00 ~ 2020-10-06 18:01:00']"
國軍新竹地區醫院站,VmId: fb3fd0ec-43e7-4b83-8b87-59f7e963df08<br>地址: 新竹市北區武陵路3號(近急診室路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.815666<br>Longitude: 120.961534,,,,,-1,0,-1,,,fb3fd0ec-43e7-4b83-8b87-59f7e963df08,新竹市北區武陵路3號(近急診室路口),已啟用,24.815666,120.961534,國軍新竹地區醫院站 (已啟用),新竹市北區武陵路3號(近急診室路口) ,24HR,34 ,"['2019-12-20 11:35:00 ~ 新增建置中狀態為 100 (即將啟用)', '2019-12-27 11:45:00 ~ 啟用', '2019-12-30 17:40:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-02-24 10:00:00 ~ 2021-02-24 18:00:00', '2021-02-24 10:00:00 ~ 2021-02-24 18:00:00', '2021-02-24 10:00:00 ~ 2021-02-24 18:00:00', '2021-02-24 10:00:00 ~ 2021-02-24 18:00:00', '2021-02-24 10:00:00 ~ 2021-02-24 18:00:00', '2021-02-24 10:00:00 ~ 2021-02-24 18:00:00', '2021-02-24 10:00:00 ~ 2021-02-24 18:00:00', '2021-02-24 10:00:00 ~ 2021-02-24 18:00:00', '2021-02-24 10:00:00 ~ 2021-02-24 18:00:00', '2021-02-24 10:00:00 ~ 2021-02-24 18:00:00']"
中油百祥加油站,VmId: fb4d2359-4f50-4a78-b70a-41b3bbcd8cea<br>地址: 新竹市香山區中華路五段111號(近新竹市香山高中)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.787022<br>Longitude: 120.926565,,,,,-1,0,-1,,,fb4d2359-4f50-4a78-b70a-41b3bbcd8cea,新竹市香山區中華路五段111號(近新竹市香山高中),已啟用,24.787022,120.926565,中油百祥加油站 (已啟用),新竹市香山區中華路五段111號(近新竹市香山高中) ,24HR,20 ,"['2020-10-26 18:46:00 ~ 將已啟用改回建置中', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-05-24 10:00:00 ~ 2021-05-24 13:00:00', '2021-05-24 10:00:00 ~ 2021-05-24 13:00:00', '2021-05-24 10:00:00 ~ 2021-05-24 13:00:00', '2020-10-26 20:41:00 ~ 2020-10-27 20:41:00', '2020-10-26 11:28:00 ~ 2020-10-26 18:00:00', '2020-10-26 11:28:00 ~ 2020-10-26 18:00:00', '2020-10-26 11:28:00 ~ 2020-10-26 18:00:00', '2020-10-26 08:40:00 ~ 2020-10-27 08:40:00', '2020-10-26 08:40:00 ~ 2020-10-27 08:40:00', '2020-09-18 08:06:00 ~ 2020-09-19 08:06:00']"
中油福雅加油站,VmId: fb6401c8-0e05-4721-aabb-364dc1d6008d<br>地址: 台中市西屯區福雅路693號(近福雅路/中科路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.205300<br>Longitude: 120.628877,,,,,-1,0,-1,,,fb6401c8-0e05-4721-aabb-364dc1d6008d,台中市西屯區福雅路693號(近福雅路/中科路口),已啟用,24.2053,120.628877,中油福雅加油站 (已啟用),台中市西屯區福雅路693號(近福雅路/中科路口) ,24HR,24 ,[],[]
臺北市公有成德市場站(多站),VmId: fb6537af-4826-420e-82ae-352238bc7d0d<br>地址: 台北市南港區同德路100號(近同德路/東新街80巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.046212<br>Longitude: 121.586801,,,,,-1,0,-1,,,fb6537af-4826-420e-82ae-352238bc7d0d,台北市南港區同德路100號(近同德路/東新街80巷口),已啟用,25.046212,121.586801,臺北市公有成德市場站A (已啟用),台北市南港區同德路100號(近同德路/東新街80巷口) ,24HR,76 ,"['2021-03-16 11:26:00 ~ 新增建置中狀態為 100 (即將啟用)', '2021-10-04 10:31:00 ~ 更改 GPS 位置', '2021-10-04 16:51:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
第一銀行中山分行站,VmId: fba1d966-6c27-494d-8ae1-4e4943354c1d<br>地址: 台北市中山區中山北路二段59巷3弄7號(近台北國賓大飯店)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.056055<br>Longitude: 121.523220,,,,,-1,0,-1,,,fba1d966-6c27-494d-8ae1-4e4943354c1d,台北市中山區中山北路二段59巷3弄7號(近台北國賓大飯店),已啟用,25.056055,121.52322,第一銀行中山分行站 (已啟用),台北市中山區中山北路二段59巷3弄7號(近台北國賓大飯店) ,24HR,32 ,"['2018-11-05 10:30:00 ~ 狀態變更為 100 (即將啟用)', '2018-11-09 11:10:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-07-31 18:47:00 ~ 2021-08-01 18:47:00', '2021-07-31 18:47:00 ~ 2021-08-01 18:47:00', '2021-07-31 18:47:00 ~ 2021-08-01 18:47:00', '2021-01-10 11:14:00 ~ 2021-01-11 11:14:00', '2021-01-10 11:14:00 ~ 2021-01-11 11:14:00', '2020-11-20 12:55:00 ~ 2020-11-21 12:55:00', '2020-10-16 10:35:00 ~ 2020-10-16 15:00:00', '2020-10-16 10:35:00 ~ 2020-10-16 15:00:00', '2020-10-16 10:35:00 ~ 2020-10-16 15:00:00', '2020-09-28 13:33:00 ~ 2020-09-29 13:33:00']"
TOYOTA 蘇澳保修站,VmId: fba8cf69-1bb1-4f57-a9b3-8949d0dbb352<br>地址: 宜蘭縣蘇澳鎮馬賽路151號(近7-ELEVEN 馬賽門市)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.623626<br>Longitude: 121.832801,,,,,-1,0,-1,,,fba8cf69-1bb1-4f57-a9b3-8949d0dbb352,宜蘭縣蘇澳鎮馬賽路151號(近7-ELEVEN 馬賽門市),已啟用,24.623626,121.832801,TOYOTA 蘇澳保修站 (已啟用),宜蘭縣蘇澳鎮馬賽路151號(近7-ELEVEN 馬賽門市) ,24HR,24 ,[],[]
中油學甲中正路加油站,VmId: fbb4c69a-f37e-4097-a739-76534dba8f57<br>地址: 台南市學甲區中正路645號(近大順路/中正路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.244193<br>Longitude: 120.189412,,,,,-1,0,-1,,,fbb4c69a-f37e-4097-a739-76534dba8f57,台南市學甲區中正路645號(近大順路/中正路口),已啟用,23.244193,120.189412,中油學甲中正路加油站 (已啟用),台南市學甲區中正路645號(近大順路/中正路口) ,24HR,18 ,"['2018-12-25 17:00:00 ~ 新增建置中', '2018-12-28 18:05:00 ~ 狀態變更為 100 (即將啟用)', '2019-01-11 11:55:00 ~ 啟用', '2020-07-03 14:20:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-07-15 14:00:00 ~ 2022-12-31 18:00:00', '2021-07-15 14:00:00 ~ 2022-12-31 18:00:00', '2021-07-15 14:00:00 ~ 2022-12-31 18:00:00', '2021-07-15 14:00:00 ~ 2022-12-31 18:00:00', '2021-07-15 14:00:00 ~ 2022-12-31 18:00:00', '2021-07-15 14:00:00 ~ 2022-12-31 18:00:00', '2021-07-15 14:00:00 ~ 2022-12-31 18:00:00', '2021-07-15 14:00:00 ~ 2022-12-31 18:00:00', '2021-07-15 14:00:00 ~ 2022-12-31 18:00:00', '2021-07-15 14:00:00 ~ 2022-12-31 18:00:00']"
HiLife 北縣飛和店站,VmId: fbbcee77-1e01-4028-bcdb-75303ced7d6f<br>地址: 新北市中和區中板路27號(近中板路/中板路25巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.011849<br>Longitude: 121.483745,,,,,-1,0,-1,,,fbbcee77-1e01-4028-bcdb-75303ced7d6f,新北市中和區中板路27號(近中板路/中板路25巷口),已啟用,25.011849,121.483745,HiLife 北縣飛和店站 (已啟用),新北市中和區中板路27號(近中板路/中板路25巷口) ,24HR,32 ,"['2018-11-23 17:00:00 ~ 新增建置中', '2018-12-04 18:30:00 ~ 更改站名', '2018-12-09 22:25:00 ~ 狀態變更為 100 (即將啟用)', '2018-12-13 18:15:00 ~ 啟用', '2022-01-17 16:11:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-11-30 10:10:00 ~ 2020-11-30 13:30:00', '2020-11-30 10:10:00 ~ 2020-11-30 13:30:00', '2020-10-29 15:27:00 ~ 2020-10-30 15:27:00', '2020-10-29 15:27:00 ~ 2020-10-30 15:27:00', '2020-10-27 09:45:00 ~ 2020-10-28 09:45:00', '2020-10-27 09:45:00 ~ 2020-10-28 09:45:00', '2020-10-20 09:34:00 ~ 2020-10-21 09:34:00', '2020-10-20 09:34:00 ~ 2020-10-21 09:34:00', '2020-09-23 11:10:00 ~ 2020-09-24 11:10:00', '2020-09-23 11:10:00 ~ 2020-09-24 11:10:00']"
7-ELEVEN 伸濱店站,VmId: fc097eac-c9e2-45b5-a1e0-08e3f9c41527<br>地址: 彰化縣伸港鄉新港路425號(近新港路/美港公路二段口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.151623<br>Longitude: 120.486921,,,,,-1,0,-1,,,fc097eac-c9e2-45b5-a1e0-08e3f9c41527,彰化縣伸港鄉新港路425號(近新港路/美港公路二段口),已啟用,24.151623,120.486921,7-ELEVEN 伸濱店站 (已啟用),彰化縣伸港鄉新港路425號(近新港路/美港公路二段口) ,24HR,24 ,"['2021-12-03 09:11:00 ~ 更改 GPS 位置', '2021-12-06 17:01:00 ~ 狀態變更為 100 (即將啟用)', '2021-12-10 10:56:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
中油建興加油站,VmId: fc2f5622-69c9-4e0e-a1f4-926d344207de<br>地址: 台中市大甲區臨江路162之10號(近臨江路/如意路2巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.412217<br>Longitude: 120.615771,,,,,-1,0,-1,,,fc2f5622-69c9-4e0e-a1f4-926d344207de,台中市大甲區臨江路162之10號(近臨江路/如意路2巷口),已啟用,24.412217,120.615771,中油建興加油站 (已啟用),台中市大甲區臨江路162之10號(近臨江路/如意路2巷口) ,24HR,24 ,"['2021-09-16 09:51:00 ~ 新增建置中', '2021-09-16 14:31:00 ~ 狀態變更為 100 (即將啟用)', '2021-11-10 10:26:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
臺中市廣停130停車場站(多站),VmId: fc574887-9077-4369-83e6-aa581702d651<br>地址: 台中市西屯區馬龍潭路、龍富路5段(近龍富路5段/馬龍潭路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.159916<br>Longitude: 120.630032,,,,,-1,0,-1,,,fc574887-9077-4369-83e6-aa581702d651,台中市西屯區馬龍潭路、龍富路5段(近龍富路5段/馬龍潭路口),已啟用,24.159916,120.630032,臺中市廣停130停車場站A (已啟用),台中市西屯區馬龍潭路、龍富路5段(近龍富路5段/馬龍潭路口) ,24HR,34 ,"['2019-08-09 09:35:00 ~ 新增建置中', '2019-08-22 01:55:00 ~ 更改站名', '2019-10-30 18:40:00 ~ 狀態變更為 100 (即將啟用)', '2019-11-29 13:50:00 ~ 啟用', '2019-12-11 15:55:00 ~ 更改 GPS 位置', '2019-12-24 15:45:00 ~ 更改地址', '2020-06-12 10:15:00 ~ 將已啟用改回建置中', '2020-06-12 16:15:00 ~ 啟用']","['2021-05-24 10:00:00 ~ 2021-05-24 18:00:00', '2021-05-24 10:00:00 ~ 2021-05-24 18:00:00', '2021-05-24 10:00:00 ~ 2021-05-24 18:00:00', '2021-05-24 10:00:00 ~ 2021-05-24 18:00:00', '2021-05-24 10:00:00 ~ 2021-05-24 18:00:00', '2021-05-24 10:00:00 ~ 2021-05-24 18:00:00', '2021-05-24 10:00:00 ~ 2021-05-24 18:00:00', '2021-05-24 10:00:00 ~ 2021-05-24 18:00:00', '2021-05-24 10:00:00 ~ 2021-05-24 18:00:00', '2021-05-24 10:00:00 ~ 2021-05-24 18:00:00']"
第一銀行草屯分行站,VmId: fc881f68-eb07-4425-b786-25961e115bba<br>地址: 南投縣草屯鎮太平路二段256號(近太平路二段/育英街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.976607<br>Longitude: 120.684366,,,,,-1,0,-1,,,fc881f68-eb07-4425-b786-25961e115bba,南投縣草屯鎮太平路二段256號(近太平路二段/育英街口),已啟用,23.976607,120.684366,第一銀行草屯分行站 (已啟用),南投縣草屯鎮太平路二段256號(近太平路二段/育英街口) ,24HR,24 ,"['2021-10-29 11:56:00 ~ 新增建置中', '2021-11-01 10:21:00 ~ 狀態變更為 100 (即將啟用)', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
Gogoro 天母忠誠門市站,VmId: fca979ea-1a63-4cce-b4c9-9d4f07d8d1e0<br>地址: 台北市士林區忠誠路一段101號(近雨農國小)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.104879<br>Longitude: 121.528455,,,,,-1,0,-1,,,fca979ea-1a63-4cce-b4c9-9d4f07d8d1e0,台北市士林區忠誠路一段101號(近雨農國小),已啟用,25.104879,121.528455,Gogoro 天母忠誠門市站 (已啟用),台北市士林區忠誠路一段101號(近雨農國小) ,24HR,32 ,"['2018-08-12 15:25:00 ~ 狀態變更為 100 (即將啟用)', '2018-08-16 17:15:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-15 18:00:00 ~ 2021-08-16 18:00:00', '2021-02-25 10:00:00 ~ 2021-02-25 16:30:00', '2021-02-25 10:00:00 ~ 2021-02-25 16:30:00', '2021-02-25 10:00:00 ~ 2021-02-25 16:30:00', '2021-02-25 10:00:00 ~ 2021-02-25 16:30:00', '2021-02-25 10:00:00 ~ 2021-02-25 16:30:00', '2021-02-25 10:00:00 ~ 2021-02-25 16:30:00', '2021-02-25 10:00:00 ~ 2021-02-25 16:30:00', '2021-02-25 10:00:00 ~ 2021-02-25 16:30:00', '2021-02-25 10:00:00 ~ 2021-02-25 16:30:00']"
南科創新一館停車場B1F站,VmId: fcc12aa6-8570-48ec-9149-a7cb0d803e70<br>地址: 台南市新市區南科三路5-7號(近創業路機車停車場)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.098369<br>Longitude: 120.284606,,,,,-1,0,-1,,,fcc12aa6-8570-48ec-9149-a7cb0d803e70,台南市新市區南科三路5-7號(近創業路機車停車場),已啟用,23.098369,120.284606,南科創新一館停車場B1F站 (已啟用),台南市新市區南科三路5-7號(近創業路機車停車場) ,24HR,16 ,"['2020-05-27 17:40:00 ~ 更改站名', '2020-05-27 18:00:00 ~ 更改 GPS 位置', '2020-06-01 16:05:00 ~ 更改站名', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-09-05 11:00:00 ~ 2020-09-05 18:00:00', '2020-09-05 11:00:00 ~ 2020-09-05 18:00:00', '2020-09-05 11:00:00 ~ 2020-09-05 18:00:00', '2020-09-05 11:00:00 ~ 2020-09-05 18:00:00', '2020-09-05 11:00:00 ~ 2020-09-05 18:00:00', '2020-09-05 11:00:00 ~ 2020-09-05 18:00:00', '2020-09-05 11:00:00 ~ 2020-09-05 18:00:00', '2020-09-05 11:00:00 ~ 2020-09-05 18:00:00', '2020-09-05 11:00:00 ~ 2020-09-05 18:00:00', '2020-09-05 09:16:00 ~ 2020-09-06 09:16:00']"
中油獅潭加油站,VmId: fcfae5f6-2a8a-44f2-ba5c-06317cb3fd79<br>地址: 苗栗縣獅潭鄉新店村新店9-1號(近內山公路與六份農路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.546979<br>Longitude: 120.924426,,,,,-1,0,-1,,,fcfae5f6-2a8a-44f2-ba5c-06317cb3fd79,苗栗縣獅潭鄉新店村新店9-1號(近內山公路與六份農路口),已啟用,24.546979,120.924426,中油獅潭加油站 (已啟用),苗栗縣獅潭鄉新店村新店9-1號(近內山公路與六份農路口) ,24HR,24 ,"['2020-10-22 18:56:00 ~ 新增建置中', '2020-10-29 16:46:00 ~ 狀態變更為 100 (即將啟用)', '2020-12-08 13:46:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-06-30 14:00:00 ~ 2021-06-30 18:00:00', '2021-06-30 14:00:00 ~ 2021-06-30 18:00:00', '2021-06-30 14:00:00 ~ 2021-06-30 18:00:00', '2021-06-30 14:00:00 ~ 2021-06-30 18:00:00', '2021-06-30 14:00:00 ~ 2021-06-30 18:00:00', '2021-06-30 14:00:00 ~ 2021-06-30 18:00:00', '2021-06-30 14:00:00 ~ 2021-06-30 18:00:00']"
Gogoro 豐原中正門市店站,VmId: fcfbb326-a12e-4b57-9327-4d81635f5c56<br>地址: 台中市豐原區中正路38號(近中正路/中正路29巷)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.253142<br>Longitude: 120.721911,,,,,-1,0,-1,,,fcfbb326-a12e-4b57-9327-4d81635f5c56,台中市豐原區中正路38號(近中正路/中正路29巷),已啟用,24.253142,120.721911,Gogoro 豐原中正門市店站 (已啟用),台中市豐原區中正路38號(近中正路/中正路29巷) ,24HR,34 ,['2022-05-31 23:16:00 ~ 更改 GPS 位置'],"['2021-07-15 10:00:00 ~ 2021-07-15 18:00:00', '2021-07-15 10:00:00 ~ 2021-07-15 18:00:00', '2021-07-15 10:00:00 ~ 2021-07-15 18:00:00', '2021-07-15 10:00:00 ~ 2021-07-15 18:00:00', '2021-07-15 10:00:00 ~ 2021-07-15 18:00:00', '2021-07-15 10:00:00 ~ 2021-07-15 18:00:00', '2021-07-15 10:00:00 ~ 2021-07-15 18:00:00', '2021-07-15 10:00:00 ~ 2021-07-15 18:00:00', '2021-07-15 10:00:00 ~ 2021-07-15 18:00:00', '2021-07-15 10:00:00 ~ 2021-07-15 18:00:00']"
HiLife 豐原三和店站,VmId: fd127615-bb73-4c09-a5ad-d80bf68fd7f0<br>地址: 台中市豐原區三和路349巷2號(近豐栗路)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.231719<br>Longitude: 120.704364,,,,,-1,0,-1,,,fd127615-bb73-4c09-a5ad-d80bf68fd7f0,台中市豐原區三和路349巷2號(近豐栗路),已啟用,24.231719,120.704364,HiLife 豐原三和店站 (已啟用),台中市豐原區三和路349巷2號(近豐栗路) ,24HR,18 ,"['2018-11-30 09:15:00 ~ 新增建置中', '2019-02-18 10:50:00 ~ 狀態變更為 100 (即將啟用)', '2019-02-26 15:10:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-06 10:30:00 ~ 2021-08-06 17:00:00', '2021-08-06 10:30:00 ~ 2021-08-06 17:00:00', '2021-08-06 10:30:00 ~ 2021-08-06 17:00:00', '2021-08-06 10:30:00 ~ 2021-08-06 17:00:00', '2021-08-06 10:30:00 ~ 2021-08-06 17:00:00', '2021-08-06 10:30:00 ~ 2021-08-06 17:00:00', '2021-04-09 22:00:00 ~ 2021-04-13 18:00:00', '2021-04-09 22:00:00 ~ 2021-04-13 18:00:00', '2021-04-09 22:00:00 ~ 2021-04-13 18:00:00', '2021-04-09 22:00:00 ~ 2021-04-13 18:00:00']"
中油正洋加油站,VmId: fd51aac2-1a3c-4eb2-a73f-8fa3be17c56b<br>地址: 新北市深坑區文山路三段15號(近石媽祖步道)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.997894<br>Longitude: 121.612760,,,,,-1,0,-1,,,fd51aac2-1a3c-4eb2-a73f-8fa3be17c56b,新北市深坑區文山路三段15號(近石媽祖步道),已啟用,24.997894,121.61276,中油正洋加油站 (已啟用),新北市深坑區文山路三段15號(近石媽祖步道) ,24HR,24 ,[],[]
新竹市中正路226巷路邊停車場站(多站),VmId: fd64e446-bae1-4dcf-8c36-92d3ca6f8f50<br>地址: 新竹市北區中正路226巷(近中正路與中正路226巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.810800<br>Longitude: 120.965520,,,,,-1,0,-1,,,fd64e446-bae1-4dcf-8c36-92d3ca6f8f50,新竹市北區中正路226巷(近中正路與中正路226巷口),已啟用,24.8108,120.96552,新竹市中正路226巷路邊停車場站A (已啟用),新竹市北區中正路226巷(近中正路與中正路226巷口) ,24HR,48 ,"['2020-08-12 14:11:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-08-14 09:21:00 ~ 將狀態 100 改回建置中', '2020-08-21 09:26:00 ~ 狀態變更為 100 (即將啟用)', '2021-01-21 09:31:00 ~ 更改 GPS 位置', '2021-03-12 10:26:00 ~ 啟用']",[]
7-ELEVEN 彰德店站,VmId: fd7a268c-c37c-448a-8e02-64df7b0452d0<br>地址: 彰化縣彰化市彰南路二段510號(近彰南路二段/彰南路二段512巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.082698<br>Longitude: 120.589611,,,,,-1,0,-1,,,fd7a268c-c37c-448a-8e02-64df7b0452d0,彰化縣彰化市彰南路二段510號(近彰南路二段/彰南路二段512巷口),已啟用,24.082698,120.589611,7-ELEVEN 彰德店站 (已啟用),彰化縣彰化市彰南路二段510號(近彰南路二段/彰南路二段512巷口) ,24HR,24 ,"['2021-06-11 09:36:00 ~ 新增建置中', '2021-06-11 13:56:00 ~ 狀態變更為 100 (即將啟用)', '2021-06-17 15:21:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
